,OVER,UNDER,OUTLIER_REMOVAL,Precision,Recall,F1,AUPRC,Accuracy,Balanced Accuracy,ROC_AUC
21,0.7333333333333334,,1,0.015645389258427504,0.906472892187178,0.030759273302598776,0.028623086119936227,0.9012805317192883,0.9038721846230369,0.903872184623037
22,1.0,,1,0.016030166003880558,0.9064522778808494,0.03150310985285871,0.028301501781686354,0.9036891584022453,0.9050682858549385,0.9050682858549385
23,,0.2,1,0.012250349612924176,0.943248814677386,0.024182419276672355,0.03261850792877801,0.8671520444455961,0.9051347743611856,0.9051347743611856
24,,0.4666666666666667,1,0.014176724484071987,0.9085549371263657,0.02791553174938602,0.02798827652626416,0.890139692558823,0.8993313700456934,0.8993313700456934
25,,0.7333333333333334,1,0.014865368002369355,0.9085137085137085,0.029251705602118927,0.02807374095021854,0.895708344316232,0.9020999156500273,0.9020999156500273
26,,1.0,1,0.014953284723541344,0.90849309420738,0.029418878580579642,0.027104526876246354,0.8959084959225032,0.9021898494268175,0.9021898494268175
27,0.2,0.2,1,0.013997174793199257,0.9329210472067615,0.02757534770673098,0.03611928094330411,0.8853153384990275,0.9090769877364725,0.9090769877364725
28,0.2,0.4666666666666667,1,0.015352731965078456,0.9084518655947228,0.03019239498395792,0.02943512128147256,0.898787594135872,0.9036112976215881,0.9036112976215881
29,0.2,0.7333333333333334,1,0.015791899563733242,0.9086373943516801,0.031043769043552567,0.028767442253274156,0.9020038000334611,0.9053149513305627,0.9053149513305627
30,0.2,1.0,1,0.0159458146985244,0.9044320758606472,0.031338405127902744,0.028177375980905243,0.9033626311494908,0.9038963924666653,0.9038963924666653
31,0.4666666666666667,0.4666666666666667,1,0.015356783814084401,0.9064935064935066,0.03020109144791322,0.02951722390364277,0.8992896854669746,0.9028853583150752,0.9028853583150754
32,0.4666666666666667,0.7333333333333334,1,0.015724206597172868,0.906514120799835,0.030911737666174298,0.028680957391400225,0.9017334638978312,0.9041196599813677,0.9041196599813677
33,0.4666666666666667,1.0,1,0.016111017026852054,0.9066584209441354,0.031658516095375795,0.028368515584318243,0.904159632028439,0.9054070115026146,0.9054070115026146
34,0.7333333333333334,0.7333333333333334,1,0.015760846752749937,0.9065347351061636,0.03098287978384698,0.028642804724231547,0.9020564815789301,0.904291759512704,0.904291759512704
35,0.7333333333333334,1.0,1,0.016148907453855478,0.9064935064935064,0.031731557258049034,0.02843609088827928,0.904345764025203,0.90541776075603,0.90541776075603
36,1.0,1.0,1,0.01606679422331393,0.9066171923314782,0.03157357589924215,0.028327321148185168,0.9038436574688614,0.9052281220437266,0.9052281220437266
37,,,1,0.05746612706247325,0.4121624407338693,0.10032146297380473,0.14010610503076598,0.9868928888624057,0.7000245578623183,0.7000245578623183
